상가업소번호,가게명,리뷰,evaluation
3332,미분당 홍대점,친절,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,굿,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,언제나 믿고 먹는 미분당~ 국물도 맛있고 건더기도 푸짐해요 굿굿,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,늘 맛있게 먹어요,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,사장님 친절하시고 맛있습니다,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,역시 맛있어요❤️❤️,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,맛있고 친절합니다 ~^^,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,좋아요~,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,면이랑 숙주 계속 주셔서 좋았어요! 매장도 조용하고 유명한 이유가 있었네요!,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,맛있어요,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,좋아요,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,월남쌀국수의 새로운 발견 조미료 조합이 아닌 육수의 맛이 느껴집니다 약간의 조미료는 가미되었을수도 있지만 전에 알던 그런 맛은 아니었습니다 깔끔하고 군더더기 없는 외관과 맛입니다 일본식 바 스타일에 오픈 주방 국수와 숙주 무한 리필  꼭 드셔보세요 프랜차이즈이니 가까운 곳 방문해보세요,(긍정 확률 : 0.94) 긍정
3332,미분당 홍대점,고기양이 다시 늘었네요~ 만족!!,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,양많이 주고 맛있고 직원분 친절해요,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,양도많고 모자르면 더추가 가능하고 정말 맛나네요.친절하시네요.,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,"혼밥하기좋은집🤩 차돌양지쌀국수, 고기도 많고 국물도 진하고 맛있어요!",(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,처음 방문하였는데 차돌박이쌀국수 맛있게 먹었어요! 너무 친절하시고 양도 생각했던 것보다 많고 맛있어서 다음에 또 오고 싶어요💕🙌🏻,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,"너무 마싯네요. ㅠㅠ 국물이 찐하고 면,사리등 다 리필되서 배터지게 먹구왓어요!! ㅋㅋㅋㅋ 직원분들 완전 친절하시네요 남자두분계셧는데 마감전 30분쯤 갓는데 아무 말안하시고 친절하게 끝까지 더 리필해주시고 해서 오히려 더 눈치보여서 체할듯 빨리 먹고 나왓어요 ㅋㅋㅋ 또 갈게요!",(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,쌀국수 원래 싫어하는데 여기 오고 나서 생각이 달라졌어요! 양도 많고 숙주랑 면을 더 달라고하면 더 주셔서 정말 좋았어요 마지막으로 사장님이 너무 친절하셔서 정말 좋았습니다~~ 많이 파세요!!😆😆,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,신촌가려다가 자꾸 입닥치게 해서 짜증난다길래 홍대점으로 왔는데 여기도 똑같이 맛있고 넘 친절하시고 조용하고 좋네요. 여긴 그래도 약간의 속닥임은 허용해주세요 ㅋㅋ해장 너무 잘했습니다😎,(긍정 확률 : 0.98) 긍정
3332,미분당 홍대점,친절하고 올때마다 맛있어요,(긍정 확률 : 0.98) 긍정
3333,산울림1992,굿,(긍정 확률 : 0.98) 긍정
3333,산울림1992,먹물오징어 먹으려고 기다렸는데 다 팔려서 못먹었지만..치즈감자전 좋아요!,(긍정 확률 : 0.98) 긍정
3333,산울림1992,"예전같지않음 안주 신선도, 맛이 뒤쳐짐  안주 술값도 비쌈!  술 종류 많아서 간거지, 가성비 매우 덜떨어짐. 서비스안주 미역줄기 딸랑! 웨이팅 기본! 음악까지 별루임!",(부정 확률 : 0.78) 부정
3333,산울림1992,술 종류가 어마어마하게 많아서 놀랐는데 설명이 상세하게 적혀있어서 고르기 좋았어용 안주 맛이 독특하면서 맛있어요 !! 분위기 완전 내서타일,(긍정 확률 : 0.98) 긍정
3333,산울림1992,두번째 방문인데 저번에 먹었던 쭈꾸미가 맛있어서 또 시켰어요😌 후후 막걸리랑 찰떡궁합,(긍정 확률 : 0.98) 긍정
3333,산울림1992,홍대 지나가다가 왠 대기줄이 있길래.. 오 뭐지 우리도 가볼까??? 하다가 친구들이랑 한번 방문해봄ㅋㅋㅋㅋㅋㅋ 여기 프리미엄 막걸리까지 술 종류가 대박 많음.. 집만 가깝다면 매주 들러서 한번씩 다 마셔보고 싶음ㅋㅋㅋㅋㅠㅠ 알쓰라 뭐 마셔야할지몰라서 직원분들한테 물어보니 직원분들도 친절하게 안내해주시고.. 무엇보다 안주들도 맛있어서 진짜 여긴 재방문 무조건!!!!!ㅋ,(긍정 확률 : 0.98) 긍정
3333,산울림1992,"친구들이랑 홍대에서 술먹으면 항상 방문하는 산울림1992!! 첨에 여기 데리고왔던 친구가 얼마나 고마운지ㅎㅎ 본투 막걸리파라 다양한 종류의 막걸리와 어울리는 안주까지 친절하게 안내해주는 직원분이 있는 산울림은 제 마음속 1번 술집입니다^^ㅎㅎㅎㅎ 이 날은 바삭한게 떙겨서 치즈감자전이랑 패스츄리 새우만두랑 한잔 했는데, 감자전은 레알 바삭바삭하게 잘 구워서 나오고 식감도 좋고 안에 치즈가 쭈욱 늘어나는게 최고임..ㅠ.ㅠ 패스츄리 새우만두도 수제 같은데 겁나 겉파속촉임.. 대박 맛있음.. 만두 전문점들보다 훠어어얼씬!!!!! 맛있어요!!!",(긍정 확률 : 0.98) 긍정
3333,산울림1992,홍대에서 가장 좋아하는 최애 주점입니다^^ 술 종류가 너무 많아 어떤술을 주문해야할지 첨엔 난감했지만.. 직원분이 친절하게 안내해주셔서 즐겁게 마시고 올수 있었네요~~ 산울림1992 얼마전에 나혼자산다 에도 나왔던데.. 여기 인기많은 이유를 알겠더라구요! 담에도 홍대오면 무조건 산울림 방문합니다. 리뷰 잘 안남기는데 여기는 추천 200개!!,(긍정 확률 : 0.98) 긍정
3333,산울림1992,비 오는 요즘 계속 막걸리에 산울림 치즈감자전이 생각나더라구요 친구들한테 맛있는 감자전 먹게 해 주겠다며 산울림 데리고 갔어요 ㅋㅋㅋ 제가 질겅질겅 씹히는 질감 때문에 치즈를 안 좋아하는 편인데 이상하게 산울림 치즈감자전에 있는 치즈는 식어서 질겨도 맛있더라고요! 좋은 치즈를 사용해서 그런가 봅니다 솔직히 비 오는 날 매일 먹어도 안 질릴 것 같아요 ㅋㅋㅋㅋㅋ 다음에 비 오는 날 홍대-신촌 사이 지나갈 일이 있다면 또 방문하고 싶습니다! 맛있게 잘 먹었습니다~ ㅎㅎ,(긍정 확률 : 0.97) 긍정
3333,산울림1992,"홍대에서 가장 좋아하는 곳이에요. 애주가라면 꼭 가보시길 추천드립니다! 요즘은 술을 예전과 다르게 부어라 마셔라 마시지 않고, 즐기면서 먹고 있는데 산울림은 주류 종류도 다양하게 먹어볼 수 있어서 너무 만족했어요. 특히 육전이 최애음식이에요 :) 막걸리도 종류가 엄청 많고 다양해요.  그리고 무엇보다 매장 분위기 무엇.. 완전 취향저격이에요. 음악도 잔잔하게 흘러서 친구나 애인이랑 와도 너무 좋을 것 같아요! 장소도 넓어서 모임하기도 좋습니다!! 특히 다락방은 취저...😍 마지막으로 산울림이 좋았던 이유는 사장님 및 직원분들이 너무 친절합니다. 맛, 분위기, 서비스까지 모든 점이 만족스러워서 다음에 재방문 의사 무조건입니다! 홍대 근처 분위기 좋은 술집 찾으시면 강추!!",(긍정 확률 : 0.98) 긍정
3333,산울림1992,홍대 근처 분위기 좋은 술집 찾으시면 강추드려요!!!! 직원분들도 친절하시고 여기 분위기가 정말 좋아요~~~~ 퇴근하고 친구들이랑 술 한잔 하기 딱 좋습니다!! 일단 안주도 맛있어서..ㅋㅋ 하나 시키면 다른 안주가 궁금하고… 추가로 이것저것 시켜먹었는데 다른 것들도 먹어 보고 싶어서 나중에 또 가려구요ㅎㅎㅎㅎ.. 뭐죠 저 산울림에 중독되어버렸습니다…,(긍정 확률 : 0.98) 긍정
3333,산울림1992,짱맛💖💖💖,(긍정 확률 : 0.98) 긍정
3333,산울림1992,안주가 맛있어서 평소에도 자주 들릅니다👍🏻👍🏻 주종도 많지만 안주가 정말 정갈하게 나와서 너무 만족하는 곳입니다. 얼마전에는 ‘나혼자산다’ 도 나왔던데.. 역시 맛집이라 그런지 티비에도 계속해서 나오는군요.. 역시 산울림1992 입니다😍 계속해서 비소식이 있던데 조만간 막걸리한잔 하러 들러봐야겠습니다🙂,(긍정 확률 : 0.98) 긍정
3333,산울림1992,막걸리가 정말다양합니다,(긍정 확률 : 0.98) 긍정
3333,산울림1992,맛있어요,(긍정 확률 : 0.98) 긍정
3333,산울림1992,맛있어요,(긍정 확률 : 0.98) 긍정
3333,산울림1992,맛있어요,(긍정 확률 : 0.98) 긍정
3333,산울림1992,"술은 다양하게 많지만... 비싸도 너어어어어무 비싸고 손님을 호구로 아나... 신맛 분명 싫다 했는데... 정말 신맛밖에 안나는 저 두개 술을 추천해주시는거...  저거 개당 11000원,8000원 짜리거든요. 진짜 한모금씯 마시고 버렸습니다.  블로그에 다시 올릴거에요",(부정 확률 : 0.51) 부정
3333,산울림1992,좋아요,(긍정 확률 : 0.98) 긍정
3333,산울림1992,굿,(긍정 확률 : 0.98) 긍정
3333,산울림1992,안주 맛있지만 가격대비 양이 적다. 직원분들 친절! 막걸리 시음도 시켜주심🤙🏻,(긍정 확률 : 0.98) 긍정
3333,산울림1992,"막걸리 종류 정말 다양하고, 치즈감자전 너무 맛있어요!!",(긍정 확률 : 0.98) 긍정
3333,산울림1992,맛있어영,(긍정 확률 : 0.98) 긍정
3333,산울림1992,비싸지만 진짜 맛있어요오,(긍정 확률 : 0.98) 긍정
3333,산울림1992,안주 진짜 맛나요 다양한 막걸리도 좋습니다,(긍정 확률 : 0.98) 긍정
3333,산울림1992,산울림 정말 최고입니다😄😄 메뉴들도 너무너무 맛있고 술도 다양해서 정말 마음에 들었습니다 요근래 갔던 곳중 최고입니다 재방문 꼭 하려고요,(긍정 확률 : 0.98) 긍정
3333,산울림1992,복층이고 음식이 맛있어요.,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,김치맛집또올거임,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,굳,(긍정 확률 : 0.95) 긍정
3334,홍두깨칼국수,좋아요,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,굳,(긍정 확률 : 0.95) 긍정
3334,홍두깨칼국수,좋아요,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,맛있어요,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,굳,(긍정 확률 : 0.95) 긍정
3334,홍두깨칼국수,앙,(긍정 확률 : 0.94) 긍정
3334,홍두깨칼국수,굳,(긍정 확률 : 0.95) 긍정
3334,홍두깨칼국수,맛나요,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,ㅇㅇ,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,맛있어요~,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,혼밥하시는분들이 많아서 혼밥하기 좋아요. 솥밥정식 맛있었어요.,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,굿,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,맛있어요,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,굿굿,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,서울에서 솥밥으로 백반이 8천원!,(긍정 확률 : 0.97) 긍정
3334,홍두깨칼국수,음식 맛 깔끔하고 잘 나오는거 같아요 반찬도 맛있었어요🙈,(긍정 확률 : 0.98) 긍정
3334,홍두깨칼국수,굿,(긍정 확률 : 0.98) 긍정
3335,대족장,음식이 맛있고 사이드가 다양하게 나와서 좋아요!,(긍정 확률 : 0.98) 긍정
3336,릴리우드,좋아요,(긍정 확률 : 0.98) 긍정
3336,릴리우드,"케이크가 아기자기하고, 맛있어요. 귀여워서 설렜다가 맛보면 기분 더 좋은, 그런 케이크에요. 화장실이 외부에 있어 상태는 조금 아쉽지만,  카페 자체는 디저트도 맛있고, 사장님도 친절하세요!",(긍정 확률 : 0.98) 긍정
3336,릴리우드,예쁜 갸또가 먹고 싶어서 간만에 방문했습니다! 윈터트리랑 메론소다 먹었어요 우선 원터트리는 은은한 얼그레이  사이에 무화과가 톡톡 씹혔고 새콤한 카시스 크림까지 무척 조화로웠어요! 메론소다는 위에 아이스크림부터 먹었는데 시원하니 좋았습니당 ㅎㅎ,(긍정 확률 : 0.98) 긍정
3336,릴리우드,디저트 맛있고 분위기 좋아요!,(긍정 확률 : 0.98) 긍정
3336,릴리우드,디저트가 너무 섬세하게 맛있어요💕 특히 윈터트리 식감과 맛의 발란스가 너무 좋았습니당,(긍정 확률 : 0.98) 긍정
3336,릴리우드,친절하고 맛있어요,(긍정 확률 : 0.98) 긍정
3336,릴리우드,일상 속 숨고르기.  케이크를 갈라보면 그곳에 행복이 있습니다.,(긍정 확률 : 0.98) 긍정
3337,빅타이니,비오는 날 갔더니 분위기 최고,(긍정 확률 : 0.97) 긍정
3337,빅타이니,와인 종류가 많아서 고르는 재미가 있어요~,(긍정 확률 : 0.98) 긍정
3337,빅타이니,음식이 아주 맛있습니다!,(긍정 확률 : 0.98) 긍정
3337,빅타이니,오랜만에 간 빅타이니~ 분위기 너무 좋고 맛있고 친절하세요~ 추천해주신 와인도 너무 맛있게 잘 마셨어요~👍,(긍정 확률 : 0.98) 긍정
3337,빅타이니,분위기좋아요 와인이 다양해요,(긍정 확률 : 0.98) 긍정
3337,빅타이니,좋아요 ㅎ ㅎ ㅎ ㅎ ㅎ,(긍정 확률 : 0.98) 긍정
3337,빅타이니,좋아요,(긍정 확률 : 0.98) 긍정
3337,빅타이니,좋아요,(긍정 확률 : 0.98) 긍정
3337,빅타이니,분위기는 너무 좋았는데 가격대비 양이 너무 적어요~,(긍정 확률 : 0.96) 긍정
3337,빅타이니,밤낮이 다를것같아 기대됩니다,(긍정 확률 : 0.98) 긍정
3337,빅타이니,안주가 너어무 맛있어요 !!!!ㅠㅠ,(긍정 확률 : 0.98) 긍정
3337,빅타이니,"시래기 부라타치즈가 너어무 궁금했는데 같이 주시는 바게트랑 먹으면 정말… 천국가는 맛이에요… 화이트라구도 너무 맛있고 구냥 시키는 거 하나하나 다 감탄하면서 먹었어요. 와인 추천도 부탁드렸는데 제가 요청한 맛에 99.9퍼 들어맞는 놈으로 골라주셔서 또 감탄,, ㅋ.ㅋ 공간 아담하지만 편안하게 잘 꾸며져있어서 친구들이랑 도란도란 찐 행복한 시간 가졌습니다",(긍정 확률 : 0.98) 긍정
3337,빅타이니,굿,(긍정 확률 : 0.98) 긍정
3337,빅타이니,분위기 좋고 서비스도 좋아요,(긍정 확률 : 0.98) 긍정
3337,빅타이니,맛과 분위기는 정말 좋앗지만 가격에 비해 음식의 양이 너무 적은건 아쉬워요 직원분이 친절하게 와인 추천해주셔서 좋았어요!,(긍정 확률 : 0.98) 긍정
3337,빅타이니,맛있었어요~,(긍정 확률 : 0.98) 긍정
3337,빅타이니,빅타이니 정말 다 좋은데요. 테이블이 너무 작아요  음식 시켜먹기 불편해요 어쩔수없겠죠..🥺 소소하게 먹어야겠어요 넘 맛있는데,(긍정 확률 : 0.98) 긍정
3337,빅타이니,직원분들 너무 친절하시고 매장 분위기도 조용하고 좋아요! 메뉴도 다 맛잇엇어요,(긍정 확률 : 0.98) 긍정
3337,빅타이니,"너무너무 만족한 방문이었어요 ! 추천해준 와인도 맛있고, 안주도 맛있고 ... 특히 꿀연어바게트 대박 🥹 제가 가고싶다고 강력주장해서 친구들이랑 같이 가줬는데 좋아해서 뿌듯했어요",(긍정 확률 : 0.98) 긍정
3337,빅타이니,매장 인테리어도 예쁘고 음식도 맛있어요 ~ 추천 받은 내추럴와인도 진짜 맛있었어요  테라스자리로 예약했다가 바람이 너무 많이 불어서 실내로 옮겼는데 실내가 더 쾌적하고 좋은것같아요 ㅎㅎ 재방문 해서 다른 메뉴도 먹어보고싶네요,(긍정 확률 : 0.98) 긍정
3337,빅타이니,"친절하고 청결하고 사실 다 좋았는데, 빵 없이 먹기엔 너무 짠 음식들이 많았어요. ㅜㅜ",(긍정 확률 : 0.98) 긍정
3337,빅타이니,매장이 무척 깔끔하고 예뻐요! 음식도 하나같이 맛있고(특히 꿀연어바게트👍) 사장님의 선곡 센스도 짱입니다 무엇보다 화장실이 깨끗해서 최고! 사소한 부분에서 신경쓴 티가 많이 나는 가게입니다 오늘은 재방문이었지만 가까운 시일 내에 재재방문을 할 거예요✨,(긍정 확률 : 0.98) 긍정
3337,빅타이니,"와인과 음식의 가격대가 비싸지 않고, 음식의 경우 맛도있습니다. 직원분들도 친절하셨습니다",(긍정 확률 : 0.98) 긍정
3337,빅타이니,편하게 와인 마시기 좋고 음식도 맛있었습니다,(긍정 확률 : 0.98) 긍정
3337,빅타이니,"음식도 맛있고, 와인도 다양하게 있어서 너무 좋았습니다",(긍정 확률 : 0.98) 긍정
3337,빅타이니,공간도 편안하고 음식도 너무 맛있었어요!🤍 초여름 저녁에 테라스에서 식사하는 것도 좋을 것 같아요!,(긍정 확률 : 0.98) 긍정
3337,빅타이니,콥케루비포트와인 강추!!!!! 도수 높은데 무난한 맛이라 둘이 한병하기 딱 좋음 ㅋ 안주가격도 착하고 굿임,(긍정 확률 : 0.98) 긍정
