상가업소번호,가게명,리뷰,evaluation
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,굿🥤,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,먼저 왔는데 왜 늦게오신 단체손님보다 늦게 나왔을까요....서비스가 조금 실망이네요,(부정 확률 : 0.95) 부정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,가성비 굿 맛나요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,친절하시고 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,가성비 갑,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,맛있어요 펄추가해드세요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,좋아요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,맛있네요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,가성비있네요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃👍🏼,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,가성비 굿,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,"팔공티는 기본적으로 펄이 들어가 있어서 좋아합니다. 여기 지점은 처음 방문하는데, 치즈폼을 추가했는데 생각보다 쫀쫀하지 않고 치즈맛이 잘 나지는 않았어용🥲",(긍정 확률 : 0.97) 긍정
MA010120220812685290,팔공티 신촌점,앉을 자리가 많ㅇㄴ 팔공티에요,(긍정 확률 : 0.91) 긍정
MA010120220812685290,팔공티 신촌점,想念台灣味，就會來這邊喝奶茶！,(긍정 확률 : 0.97) 긍정
MA010120220812685290,팔공티 신촌점,싸고 너무 조아요,(긍정 확률 : 0.95) 긍정
MA010120220812685290,팔공티 신촌점,망고스모디맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,굳,(긍정 확률 : 0.95) 긍정
MA010120220812685290,팔공티 신촌점,구우👍🏼,(긍정 확률 : 0.96) 긍정
MA010120220812685290,팔공티 신촌점,음료 맛있고 매장 넓어용~ 집 근처에 팔공티 생겼으면 좋겠어요🥹,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,조용히 노트북하거나 수다떨기 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,가성비 좋은 맛난팔공티,(긍정 확률 : 0.98) 긍정
MA010120220812685290,팔공티 신촌점,가격은 친절한데 직원은 불친절함..ㅎ,(부정 확률 : 0.95) 부정
MA010120220812685290,팔공티 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA010120220812685290,팔공티 신촌점,얼그레이 초코밀크티는 딱 이름다운 정직한맛이 남. 초코토핑이 녹지않아서 타피오카 펄처럼 씹어먹을 수 있음,(긍정 확률 : 0.92) 긍정
MA010120220812685290,팔공티 신촌점,구웃👍🏼,(긍정 확률 : 0.94) 긍정
MA010120220800590701,이삭토스트 서울신촌점,kt 행사 쿠폰을 우연히 알게 돼서 마지막날 오랜만에 이삭 토스트 가봤어요! 여러번 먹어봤지만 햄치즈 토스트는 처음 먹어보는데 나쁘지 않네용 그래도 다음엔 더 맛있는 걸 먹어보고 싶어요,(긍정 확률 : 0.97) 긍정
MA010120220800590701,이삭토스트 서울신촌점,친절하시네요~,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,햄스페셜 토스트,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,이삭 토스트 오랜만에 갔는데 여전히 맛있어용ㅎㅎㅎ,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,Good,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,사진 상에는 잘 안나왔는데 양배추 진짜 많이 넣어주세요~~남자 사장님 너무 친절하세요~~,(긍정 확률 : 0.96) 긍정
MA010120220800590701,이삭토스트 서울신촌점,통신사행사로 싸게 토스트 먹는데 맛도 좋고 완전 만족입니다,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,항상 여기서 시켜요 냠냠,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,오랜만에 이삭토스트 먹고싶어서 왔습니다 이삭도 가격이 올랐네요ㅜ 바로 나와서 따뜻하고 맛있었어요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있어요. 저렴하고요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,이 근처중에 젤 맛있어요 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,딸기바나나 주스 = 3800 햄치즈토스트 = 3100,(긍정 확률 : 0.97) 긍정
MA010120220800590701,이삭토스트 서울신촌점,이삭은여기가최고 양배추 진짜마니주심ㅠㅠ감동 아침부터폭풍흡입 이삭앓이ㅜㅜ,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있어요~~,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,토스트맛이 좋다,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,항성 친절하시고 햄스페셜 주로 시키는데 양배추도 많이 들어있고 맛있어요👍👍👍,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,더블소세지토스트,(긍정 확률 : 0.96) 긍정
MA010120220800590701,이삭토스트 서울신촌점,토스트 맛있어요~~,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿굿굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,사장님이신지 남자분이 해주셔서 양배추완전 혜자임!!! 이삭은 여기가 최고인듯 :),(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있고 양배추 많이주셔서 좋아용,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,ㅛ이삭토스튱,(긍정 확률 : 0.96) 긍정
MA010120220800590701,이삭토스트 서울신촌점,햄스페셜 토스트는 여기서만 먹습니다 양배추 많이줘서 너무 좋아요 홍대점은 9시오픈인데 여긴 8시오픈이라 좋아요 조금 좁아서 오후에 오면 자리가 없는거같아요!,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,허니갈릭햄치즈에는 양배추없으니 양배추 좋아하는분은 양배추추가주문해서 드세요,(긍정 확률 : 0.95) 긍정
MA010120220800590701,이삭토스트 서울신촌점,허니갈릭을 좋아해서 새메뉴 시켜봤어요  맛있긴한데  양배추없을거란 생각을 전혀못한ㅠㅠ. 저같이 양배추러버들을위해 양배추 없다고 추가시 비용 적어두면 추가주문 했을것 같아요^^,(긍정 확률 : 0.94) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,음식이 넘 맛있어요 번호판이 없어서 아쉽네요 청각장애인이라서 부르는소리가 못들어요 하지만 직원이 눈치 빨라서 좋아요 오라고 손짓하는거 좋았어요 직원이 친절하게 대해줘서 감사합니다,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,가성비 가득한 햄치즈샌드위치 .. 맛잇어료,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,따뜻한 햄스페셜 토스트로 간단하게 한 끼 해결했습니다. 양배추가 아삭아삭 달고 맛있네요.,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,구매,(긍정 확률 : 0.95) 긍정
MA010120220800590701,이삭토스트 서울신촌점,양배추도 많이주시고 대박,(긍정 확률 : 0.96) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있고 든든합니다.,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,혼밥하러가기 좋아요! 근데 매장이 작아서 테이블은 몇개 안되니 참고하세요!,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있게 먹었어요~,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,믿고 먹어요 존맛~,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,오랜만에 먹었는데 진짜 맛있어용! 감사합니다:),(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,친절하고 맛있어여,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,이삭토스트 종종 먹는데 항상 맛있는것 같아요!,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,양배추가 너무 많아요,(긍정 확률 : 0.94) 긍정
MA010120220800590701,이삭토스트 서울신촌점,^♡^,(긍정 확률 : 0.97) 긍정
MA010120220800590701,이삭토스트 서울신촌점,토스트 맛집,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,칠리새우토스트 🥪매콤하고 맛있어요  네이버 예약으로 편리하고 빠르게 받을 수 있어서 좋아요 💟,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,사장님이 양배추를 진짜 많이넣어주십니다 넘 맛있게 잘 먹었어요 🐰🫧🤍,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,갔던 이삭 중에 최고임,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,토스트가 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,다른 지점보다 재료를 아끼지 않고 일처리도 빠르십니다👍,(긍정 확률 : 0.60) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,재료도 신선하고 토스트도 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,이삭,(긍정 확률 : 0.93) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있고 빠르게 만들어줘서 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,매장이 청결하고좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,항상 친절하세요^^,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,토스트 맛 짱,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,햄스페셜 굿,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,미리 주문해서 찾으러 가니까 편하고 금방나와서 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,좋아용,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,아침에 먹기 너무 든든하고 좋아요 야채가 많고 신선해요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,맛있고 친절합니다,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,토스트는 이삭,(긍정 확률 : 0.95) 긍정
MA010120220800590701,이삭토스트 서울신촌점,구매,(긍정 확률 : 0.95) 긍정
MA010120220800590701,이삭토스트 서울신촌점,이삭토스트 많이 없어져서 아쉬웠는데 신촌 현대백화점 주차장앞에 있더라구요 역시 너무 맛있어요 신촌올때마다 사가야겠어요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,양배추 많아요,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,역시 토스트는 이삭이 최고.,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,좋아요~,(긍정 확률 : 0.98) 긍정
MA010120220800590701,이삭토스트 서울신촌점,굿,(긍정 확률 : 0.98) 긍정
MA010120220800588797,훼드라,술마시고 해장라면 먹으면서 한잔더하는 해장라면집 굿!!!,(긍정 확률 : 0.97) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,키오스크 양쪽에 두개 있고 테이크아웃 하면 딱인 곳 ! 가격도 저렴하규 가성비있음,(긍정 확률 : 0.98) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,테이크아웃 매장. 부담없는 가격으로 식후 커피 사기 좋은 곳입니다.,(긍정 확률 : 0.98) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,굿굿,(긍정 확률 : 0.98) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,와 진짜 저렴하네요  아메리카노5잔 햇는데 8000원이라닝,(긍정 확률 : 0.95) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,"📌위치: 신촌 현대백화점 바로 옆 📌특징: 우리 모두가 다 아는 저렴이 테이크아웃 전문점 카페 (매장사용불가) 📌맛후기: 아메리카노 s는 선택 불가했고 m으로 해서 샷추가하니 2천원. 보통 저가형 카페는 커피가 연한 느낌이라 보통 샷을 추가해서 먹는데, 오늘 산 아메리카노에서는 왜 유독 참기름 맛이 나는건지..? 원두의 고소함과는 달리 뭔가 기름의 고소함이 자꾸만 나서 뭔가 살짝 거북했음😭 이번이 두 번째 구매였는데.. 첨엔 안그랬는데 오늘은 왜 그랬는지 모르겠네 ㅠㅠ",(긍정 확률 : 0.97) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,구웃🥤,(긍정 확률 : 0.94) 긍정
MA0101202210A0088461,매머드익스프레스 신촌점,커피 진하고 나쁘지 않네요,(긍정 확률 : 0.90) 긍정
