상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220808087786,키즈나,"          스시는 밥을 맛있게 먹기 위해 존재하는 곳임을 또 한 번 보여주는 곳 <소격동 키즈나>스시꼬마로 리뷰를 시작한 제가 오랜만에 스시 후기로 돌아왔습니다 (망플 100번째 리뷰 기념& 홀릭선정 자축 기념으로 엄선해서 골랐습니다?? 헤헤)꽤나 예전부터 가고싶던 곳이지만 기회가 닿지 않아 못 가고 있었는데, 친한 동생 덕분에 드디어 주말에 다녀올 수 있었어요!소격동의 키즈나는 아리아께와 스시이끼를 거친 송웅식 쉐프님의 스시야로, 고즈넉한 한옥이 주는 분위기를 물씬 느끼면서 식사를 할 수 있는 공간입니다. 인테리어 뿐만 아니라 스시 맛 또한 개인적으론 한식 특유의 정갈함과 깔끔함을 담은 느낌이었어요. 왜 키즈나를 최애 스시야로 꼽는 사람이 많은지 바로 알게되었던 하루였습니다네타는 전반적으로 깔끔하고 정석에 가까운 느낌? 스시을 먹을 때 의외로 ‘신선하구나’라는 느낌을 오랜만에 받아본 것 같아요. 이것저것 잡다한 술수를 쓰는 것 보단 네타 본연의 매력 그 자체를 최대한 살려주시는 느낌이었습니다. 샤리도 초가 세지 않고 오히려 씹을수록 햇반같았는데 (맛있다는 뜻), 한국산 쌀을 섞어서 사용하신다니 놀라웠습니다ㅎㅎ 어쩐지 내 입맛에 맞더라니!또 지인 말에 의하면 송쉐프님은 식감을 강조하시는 편이라고 합니다. 흰살도 시마아지도 쫄깃 or 서걱한 식감이 살아있고, 고등어와 아지도 뻣뻣보단 야들야들에 가깝습니다!u200d송쉐프님은 듣던대로 편안하게 대해주시는 분이셨어요. 워낙 단골인 지인과 동행해서 그런건지 몰라도 초밥 설명도 굳이 안 해주시는 편..? (호기심 많은 저는 조금 궁금했지만) 물론 직접 여쭤보면 또 상세하게 답변을 잘 해주셨어요예를 들면 일본은 술용, 먹는용, 초밥용 쌀이 다 다른데 한국은 그렇지 않아 쉐프님은 여러 쌀을 섞어서 사용해 최적의 초밥용 쌀을 만들어 사용하신다고 알려주셨습니다! 정말 장인정신 그 잡채..전반적으로 질리지 않고 매일 가도 좋을, 정말 집과 같은 스시야(?屋)였습니다- 런치 1부 12시, 2부 1시30분, 디너 6시. ?한달 전 오전 9시부터 전화예약 가능. (02-722-0411)- 런치 12만원, 디너 25만원.ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ<피스별 상세 후기>스타트는 무니오징어(아오리이까)! 쫄깃한데 상큼한 신맛이 나며 녹진한 면도 있었습니다. 아마도 처음 먹어보는 듯한 문치가자미(마코가레이)는 등살과 뱃살을 주셨는데요, 등살은 꼬들거리니 식감이 좋았고 뱃살은 약간 기름지면서 전반적으로 청귤향이 정말 은은하게 깔려있었습니다. (*돌가자미는 이시가레이)?시마아지는 정석적으로 맛있었어요. 저는 약간 숙성을 하며 변주를 준 시마아지를 좀 더 선호하기는 하지만, 아 이게 교과서구나 를 깨닫게 해준 맛이었어요. 과하지 않고 신선 그 자체. 우니는 역시. 부드러우면서 녹진하고, 차가우면서 신선하고, 과하지 않고 짜지 않으며 깔끔합니다.아카미는 좀 무른 느낌이었어요, 다르게 표현하면 녹는다고도 할 수 있고 산미는 가벼웠습니다. 소금을 더 쳐서 먹으니 매력이 살아나는 기분이라 소금을 얼른 넣어 함께 먹었습니다ㅎㅎ오도로는 반면 훅 기름진 맛이면서 힘줄이 약간 쫄깃한 편이었고 간장 향이 좀 강하게 나는 스타일이었어요. 이후 나온 미소는 좀 진한 편이었습니다.졸복(어린 복어) 튀김은 튀김 피가 얇은 편이라 바삭하다기 보다는 부드럽고 뜨겁게 녹는 맛이었어요. 고소하고 통통한 졸복이 살찌는 맛있는 맛?가리비관자(호다테)는 엄청 상큼하고 화-한데도 가득찬 달달 신선한 맛이었어요.아지도 딱 깔끔하게 비릿하니 정말 맛있었어요 저는 시마아지를 더 맛있게 먹긴 했습니다ㅎㅎ(+아지는 스 아라이라고 씻어내기만 하는 경우도 있음숙성 기간이 길어지면 풍미가 진해지지만 식감이 뻣뻣해짐. 보통 하루, 이틀 하고 주는 편?)고등어는 얇게 여러겹 올려주시는 스타일이었는데, 식초에 절이는 시메를 거의 안 하셔서 비릿한 감칠맛은 거의 없었고, 회에 가까운 녹는 듯한 식감이었는데 역시 오늘 나온 고등어더라고요! 저는 개인적으론 몇 일 숙성시킨 고등어를 조금 더 좋아하긴 하지만 이것도 신선하니 맛있었습니다ㅎㅎ잘 다져진 참치 갈빗살은 매일 먹을 수 있는 맛.. 물비린내도 잘 없고 상큼함이 뒤에 슥 오는, 많이 기름지지 않은 맛이었어요. (네기도로는 참치뱃살&파, 오하기 스시는 떡같이 뭉쳐놓은 스시 -떡 밖을 팥소로 감싼걸 오하기 라고 부름, 이 둘과는 다름)단새우(아마에비) 위에는 갈고 다져서 볶은 보리새우가 있었습니다. 빨개서 회로 먹기 좋은 아마에비와는 달리, 보리새우는 까맣기 때문에 볶아서 빨간색으로 만든 후에 먹는다고 하시더라고요! 그래서 회로는 잘 안 먹고 구워먹는다고! 달콤하면서도 고소하니 맛있었습니다ㅎㅎ전복도 엄청 쫄깃하고 깔끔하니 좋았고, 오늘 먹은 것 중 가장 간이 셌던 아나고는 쯔메 소스가 달콤하면서도 짭짤하고, 겉은 태워 따뜻하고 바삭하면서도 속은 부드러운게 겉바속촉 단짠단짠이었습니다ㅎㅎ 클렌저로 상큼하고 씹는 식감이 좋았던 오이와 촉촉하고 퐁신한 교꾸로 마무! 앵콜은 시마아지와 고등어로ㅎㅎ 마지막 디저트로는 와그작?거리는 아이스크림이었는데 바밤바가 생각나는 위에 올라간 바나나 크럼블까지 아주 매력적인 맛이었고, 샤인머스켓과 녹차까지 아주 완벽했습니다(?????????? ??????? ???????? ??????, ???????? ????? ??????????, ????????? ??????? ????? ?????? ?? ?????????? ?????, 첨삭 ?????????????)        ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220808087786,키즈나,"          소격동에 위치한 “키즈나”. 모박송이 중 한 분인 송웅식 쉐프님의 스시야. 정말정말 가보고싶었던 곳인데 드디어 예약 성공하고 방문!! 키즈나는 찾아보니 <인연>이라는 뜻이라고 해요. 모든 면에서 최고 : P‘런치 오마카세’. 한 시간 정도의 코스였는데, 처음부터 끝까지 완벽했어요!! 스시 한 점 한 점 맛볼 때마다 넘 좋은데, 끝을 향해 달려가는 게 아쉬운 기분ㅠㅠ 가장 맛있었던 건 아카미!! 똑같은 피스가 두개 나와서 오잉? 했는데 한 피스 먹으니 넘 맛있어서, 자연스럽게 두번째 피스도 바로 먹게 되더라구요ㅋㅋ 시작이 이시가리 (돌가자미)인 것도 재미있었고, 다시마에 숙성한 돔도 넘 맛있었다!! 우니는 산타바바라 산이었는데, 쓴 맛 없이 달기만 해서 좋았어요. 눈이 번쩍 뜨일 정도로 맛있었던 건 의외로 관자!! 어떻게 한 건지는 모르겠는데 엄청 맛있었어요!! 아지도 맛있었고, 얇게 썰어 올려주신 고등어는 하나도 비리지 않고 맛있기만 했어요ㅎㅎ 두꺼운 통고등어 보다 훨씬 낫다고 느꼈던.. 스시야 다니면서도 시로에비는 처음 먹어봤는데, 단맛과 차진 식감이 넘 맛있네요ㅎㅎ 분위기도 정말정말 좋았다!! 카운터는 7좌석의 아담한 크기여서 쉐프님 혼자서 스시를 쥐어주시는 속도도 좋았어요. 안국역에서 키즈나까지 걸어가는 길도 넘넘 예쁘고 업장 내부도 넘 예뻐서 꼭 또 오고싶은 곳!!         ",(긍정 확률 : 0.99) 긍정,긍정,0.99
1100,소금집델리 안국,"          잠봉뵈르(14.0) 루벤 샌드위치(17.0) 그리고 데일리 수프(6.0)를 주문했다. 웨이팅이 있을까봐 무척 긴장했는데 평일 6시 기준 자리가 많았다.잠봉뵈르는 메뉴 특성상 버터가 많이 들어가서,,, 조오금 느끼했다. 그래도 다른 집에서 먹어본 잠봉뵈르보다는 맛있었다. 사이드 메뉴는 감자튀김이랑 당근 샐러드 중에서 선택 가능했다.루벤 샌드위치는 생각보다 사우어 크라우트가 잘 어울렸다. 데일리 수프는 버섯수프 였는데 크리미하기 보다는 올리브유랑 베이컨 맛이 섞인 수프였다.        ",(긍정 확률 : 0.98) 긍정,긍정,0.98
1100,소금집델리 안국,          주말에 갔더니 웨이팅 어마무시했던 곳ㅠㅠ한시간 넘게 기다렸던 것 같아요!제가 앙버터를 그렇게 좋아하는 편이 아니라서 그런지제일 유명한 잠봉뵈르가 저한테는 느끼했어요ㅠㅠㅠ버터 좋아하시는 분들만 드시러 가시길!다른 메뉴들은 전반적으로 짭짤해서 물 엄청 먹게 되더라구요! ㅋㅋ비엠티 샌드위치? 이 메뉴는 그냥 정말 평범해서 웨이팅까지하면서 기다릴 맛은 아닌 것 같아요ㅠㅠ웨이팅없이 먹었으면 괜찮았을텐데 웨이팅까지 하면서 기다릴 맛은 아닙니다..8        ,(긍정 확률 : 0.99) 긍정,긍정,0.99
1100,소금집델리 안국,"          줄 선 노력에 부흥하는진 잘 모르겠지만, 샌드위치를 좋아하는 나는 아주 맛있게 먹었다!짜지도 않고 식감이 좋아서 모든 샌드위치가 맘에 들었다. 그러나 같이 간 친구들은 너무 심심하고 평범한 맛이라 실망했다고 한다 ㅜㅜ식당은 매우 어둡다. 눈이 적응하는데 시간이 걸릴 정도로 ㅎㅎ너무 줄도 길고 역에서 많이 걸어야해서 재방문할 것 같진 않지만, 맛은 만족스러웠다 ㅎㅎ        ",(긍정 확률 : 0.98) 긍정,긍정,0.98
1100,소금집델리 안국,"          기대를 안해서 그런지 기대 이상이었던!! 깔끔한 맛에 빵,버터,햄맛 모두 조화롭게 맛이 다 느껴져요 그러면서도 느끼하지 않아서 질리지듀 않음 화이트와인이랑 먹으면 진짜 깔끔하구 좋을듯        ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800686302,톤티커피,"          우선 사장님들이 너무 친절하셔서 기분 좋은 곳이었어요!톤티베이비랑 필터커피(첫번째) 마셨는데 둘 다 맛있었어요! 톤티베이비는 적당히 달콤하고, 적당히 씁쓸해서 맛있더라구요~~ 그리고 필터커피는 맛있었지만 조금 연한 느낌이어서 아쉬웠어요!가게 분위기도 정말 깔끔하고,책상이 서로서로 붙어있는듯하지만 소리가 울리거나 시끄러운 느낌은 못받아서 좋았어요~ 평화롭게 쉬다가 올 수 있는 곳 입니다!        ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800686302,톤티커피,"          정말 너무 친절하셨고… 깨끗하고 조용하고 향긋하게 퍼지는 베이커리류의 향도 좋았고 ‘괜찮다’ 정도로 하고 싶은 마음이 컸으나…아메리카노 맛이 정말 너무 심해서 ‘별로’를 선택할 수 밖에 없는 마음이 아쉽습니다. 코르타도, 두완초(필터), 아메리카노 주문을 했습니다. 아메리카노가 크레마가 보기에 엄청나더라구요. 그래서 ‘와 역시 커피 맛집’ 이러고 마셨는데 친구가 탄맛 밖에 안 난다고 커피향도 안 난다고 하는 거예요. 그래서 저도 마셔봤는데 이게 뭐지 싶었어요 ㅠㅠ 기대 많이 했던 두완초는 산미가 엄청나더군요. 제가 산미 있는지 여쭤봤더니 모든 원두는 밸런스를 제일 중요하게 여기시기 때문에 특별히 산미가 강하지는 않고 과일향이 있다고 하셨어요. 역시 산미 좋아하시는 분들에겐 이것이 산미가 강한 게 아니구나 를 다시 한번 느끼는 계기가 되었습니다. 코르타도가 제일 괜찮긴했어요. 평이 정말 좋던데…저와 친구들에게는 좋은 기억을 주지 못해 많이 아쉽네요 ㅠㅠ         ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800686302,톤티커피,"          에디오피아 시다모 반사 두안코 7000 & 애플 잼 스콘 4000좁고 외진 골목 끝의 보물 상자.아이스 드립인데도 향이 뛰어나네요. 기억은 가물 가물 하지만... ㅡㅡ 상큼한 과실향이 좋았던거 같아요.놀라운건 스콘이네요. 스콘 자체도 나쁘지않았지만 사과잼의 향이 아직도 코 끝에 남아있네요. 블루베리도 먹어 보았는데 애플과 같은 향은 없네요.그리고, 여기 사장님의 친절함 무엇. 배워야할꺼 같은 몸가짐이네요. ^^        ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800686302,톤티커피,          안국역 근처에서 맛있는 커피가 땡겨 찾아간 톤티 커피- 일단 찾아가는 길이 너무 당황스러운데 그래도 안내 표지판이 있어서 다행이었어요. 들어가면 환한 화이트톤의 카페가 딱 나오더라구요! 핸드드립 산미 있는거 추천 받아서 테이크아웃했는데 생각보다는 향이나 산미가 그리 강하지는 않더라구요. 제가 너무 쨍한 맛을 좋아해서 그런걸 수도 있고ㅋㅋ 아무튼 괜찮게 먹었습니다! 저녁에 방문하니 쿠키 인기있는건 다 솔드아웃이더라구요.        ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220809757907,유즈라멘안국점,"          라면계의 평양냉면- 유자향이 잘 어울리는 라멘 맛집사실 멘마가 너무 먹고 싶어서 멘마 추가가 되는 라멘집을 찾아서 갔는데 멘마는 물론 전체적으로 너무 맛있고 만족스러움. 워낙 자극적인 걸 좋아하는 터라 조금 걱정했지만, 걱정은 할 필요가 없었음. 매운 유즈 시오 먹었는데, 간이 딱 적당하면서 깔끔하고 상큼한 유자향이 나서 먹는 내내 기분이 좋음. 이미 맛집 + TV에 소개된 직후 + 주말 버프로 웨이팅이 좀 있지만 본인은 이 정도는 참을 수 있고 라멘 맛으로 화해가 매우 잘 되는 정도이지만, 웨이팅을 힘들어 하시면 비추.먹는 순간에도 맛있는데, 라면계의 평양냉면이라는 말 답게 시간이 좀 지나니 은근히 생각남.        ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220809757907,유즈라멘안국점,          오랜만에 다녀온 유즈라멘! 안국점은 처음인데 공간이 진짜 넓어요. 원래 고기집이었어서 그런가? 주묺란 라멘은 금방 나왔고 간은 약해서 타래를 따로 부탁드렸어요. 진한게 희석시킨 육수가 나와서 그거 반 정도 넣으니 딱 맞더라구요. 제 라멘은 뭐 먹어본 아는 맛이라 괜찮게 먹었는데 친구의 츠케멘은 좀 당황스러웠어요.. 기본이 빨갛고 차가워서..! 보통 베이직한 츠케멘은 빨갛지도 않고 따뜻하게 나오는데ㅋㅋ 사전에 안내가 되었더라면 더 좋지 않았을까 싶었습니다.        ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220803292230,정담은보쌈 북촌점,"          모임 하기 좋은 곳!멋진 한옥 건물로, 분위기도 정갈하고 굉장히 쾌적해요. 다만, 주말에는 웨이팅은 필수 같아요:-) 가족세트(보쌈 대+비빔국수+영양부추전)에김치 부각, 조개탕을 시켰어요.궁금해서 시켜 본 김치 부각. 양 정말 작은데ㅋㅋㅋ 정말 맛있어요! 레시피 알면 집에서 만들고 싶을 정도...보쌈도 정말 부드럽고, 같이 곁들여 먹을 김치들도 맛깔나요. 가게 이름에 걸맞게 보쌈이 메인인 것 같아요.비빔국수도 고소하니 맛있고, 양도 많아요.영양부추전도 아주 기름지니 맛있습니다.다만 조개탕은 비추천 드려요...외국인 친구와 같이 가도 좋을 것 같아요! 실제로도 외국인분들도 계시더라고요.        ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800304264,깡통만두,"          이북출신 할아버지 덕분에 애기때부터 명절마다 만두를 먹고 자랐으나나이 들어 만두 먹고 탈나기 시작하면서 한국식 만두와 손절.그럼에도 깡통만두는 너무 오고 싶었습니다. 주말 웨이팅 2시간 넘게 하면서 방문했습니다! 칼만두, 비빔국수세트(+만두3개), 육전 주문했어요.칼만두는 칼국수가 매우 부드럽게 잘 넘어가는 스타일이었고, 국물은 액젓을 넣은것 같은 감칠맛이 좀 있었고 구수했습니다. 만두속에는  당면은 없었던 것 같고 여러 채소와 고기로  담백한 맛이 강했습니다. 매우 깔끔하고 담백했어요!  다진마늘 맛 강할까봐 긴장했는데 다진마늘맛이 별로 안나서 매우 좋았습니다. 만두는 해물, 김치, 고기 만두라는데 해물만두에 새우가 들어있어서 맛있었습니다! 비빔국수는 육전이 채썰어 올라가있었습니다. 이것도 칼국수가 부드러워서 아주 맛있었어요. 차게 먹는 거라서 쫀쫀함이 칼만두보다 더 살아있었네요. 그래도 부드러워요! ㅋㅋ먹기 전에는 비빔국수 위의 육전에 기대를 했는데, 먹으니까 육전보다는 갖은 채소들(열무? 오이?등)이 훨~씬 아삭아삭, 아작아작하니 맛있더라고요! 육전 안올려도 될 것 같아요. 육전은 밑간이 안되어있어서 매우 심심하고 김치나 간장 없으면 진짜 어떠한 맛도 못느낄 정도였습니다. 육전 너무 아쉽군요.이쁜데........ 안녕.재방문의사없음.         ",(긍정 확률 : 0.85) 긍정,긍정,0.85
MA010120220800304264,깡통만두,"          웨이팅 성공 할수 있을까, 걱정 했는데 ㅜ 아이아 다를까 원격 줄서기 대기 마감이 뜨더라구요 오전에 .. 혹시나 싶어 매장으로 달려가서 직접 줄섰어요! 원격 웨이팅이랄 현장 웨이팅 대기 올라는거랑 두가지 방법이 있고든요. 현장 웨이팅 등록하고 좀.. 기다리긴 했지만 충분히 기다릴만 했어요! 떡만둣국이랑 찐만두 모둠 먹었는데 간이 슴슴하고 반찬이 맛있어서 같이 곁들여 먹으니 맛있었어요. 대부분 전골 많이 드시던데 저희는 양이 작아서 전골 못먹어서 아쉬웠어요 ㅜ        ",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800304264,깡통만두,          북촌에서 놀던 중 이른저녁에 재료소진 이라며 문닫는걸 보고선 맛집이라는 확신을 가지고 방문해본 곳이다. 다른 리뷰들을 찾아보니 다들 칭찬이 아주 자자했고 만두도 만두지만 잘게 썰린 육전이 올라간 비빔국수가 이곳에 시그니쳐인듯 했다. 정작 먹어봤을땐 육전이 너무 잘게 잘려 비빔 칼국수랑 같이 먹었을때 육전의 고소한맛이 느껴지진 않았다. 오히려 칼만두의 칼국수가 김치의 조화가 좋았고 국물이 깔끔하게 담백한게 좋았던 것 같다.         ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800304264,깡통만두,"          부추가 가득한 만두속, 적당한 만두피의 얇기완벽한 만두라고 할 수는 없지만 이정도면 충분히 맛은 있다. 김치도 제법 맛있어서 만두와 잘 어울린다.맛은 있지만 웨이팅에 익숙한 나로서도 이 맛에 이정도 웨이팅은 다소 고민해볼만하다.        ",(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220800304264,깡통만두,          손만두국 11000        ,(긍정 확률 : 0.89) 긍정,긍정,0.89
MA010120220800304264,깡통만두,          온반 맛나요        ,(긍정 확률 : 0.96) 긍정,긍정,0.96
MA010120220802904538,다운타우너안국점,          다운타우너 이즈 어디들!어느덧 제주까지 진출했다고하는 다운타우너!처음에 먹었을땐 엄청 센세이션했는데 이제는 하도 수제버거집 많아서 익숙해져버렸다. 그래도 평타이상해내서 매력이 있는 버거 맛집!못먹어본 메뉴인 쉬림프나 크리스피치킨을 먹어봐야지하고 들어가지만 아보카도버거의 맛을 못잊어서 계속해서 이것만 시키게된다. 수제버거천국인 요즘 맛난 버거집이 정말 많이 생기고 있지만 아보카도버거로는 여전히 다운타우너가 최고인것같다.         ,(긍정 확률 : 0.99) 긍정,긍정,0.99
MA010120220802904538,다운타우너안국점,"          그동안 수제버거 핫플을 적잖게 다녔지만 유독 다운타우너와는 인연이 없었다. 나름 친구들 사이에서는 맛집 AI로 통하는데, 다운타우너를 한 번도 가 본 적 없다는 얘기에 데이터 신뢰성을 의심하기까지 했다. 이대론 안되겠다 싶어 다운타우너의 여러 지점 중 안국점을 처음으로 찾았다.버거와 전혀 안 어울리는 한옥 건물로 들어서니 외관과 달리 캐주얼한 패스트푸드점 분위기가 느껴졌다. 자리 간격이 좁아 다닥다닥 붙어 있고 입구에서는 배달 라이더 분들이 쉼없이 오셔서 정신이 없었다. 아무래도 후딱 먹고 나가야 할 것 같은 곳이었다.대표메뉴 중 하나인 베이컨치즈버거를 주문했다. 손으로 들고 먹기 좋은 볼륨감이었지만 소고기 패티, 베이컨, 아메리칸 치즈, 로메인, 토마토, 양파까지 구성 요소가 알차게 압축되어 있었고, 패티에 얇고 쫀쫀하게 발라 놓은 소스의 맛이 입안 가득 퍼졌다. 친구의 추천대로 사이드 메뉴는 트러플 파마산 프라이즈를 택했다. 트러플 소스와 파마산 치즈가 듬뿍 올라간 감자튀김 비주얼이 꽤나 공격적이다. 트러플향과 치즈의 짭조름한 풍미 때문에 별다른 소스 없이 먹는 것도 괜찮다고 느꼈다. 감자튀김 종류가 다양해서 갈 때마다 새로운 걸 먹는 재미도 있을 것 같다.전반적으로 클래식을 추구하지만 절대 평범한 맛은 아니었다. 앞으로 방문하는 수제버거집이 맛있는 지를 결정할 때 기준점으로 쓰일 만한 곳이 되지 않을까 싶다. ??맛: 4/5가격: 베이컨치즈버거 9.3 치즈버거 8.3 아보카도 버거 10.8??위치: 안국역 2번출구웨이팅: 10분 미만영업시간: 11am-9pm분위기: 한옥 + 패스트푸드점방문일: 2022.11.08        ",(부정 확률 : 0.61) 부정,부정,0.61
MA010120220802904538,다운타우너안국점,"          베이컨 치즈 9300아보카도 10800스파이시 치폴레 포테이토 680012시 40분쯤?? 줄을 섰습니다. 줄이 엄청 긴 편은 아니고 골목 반 정도 차있었습니다.가격은 망플에 적힌 것보다 올랐습니다. 네이버 같은데에서 확인해보시고 가시면 될 거 같아요!일단 직원 분들이 엄청나게 친절하셔서 기분이 좋았습니다. 줄 서서 기다리고 들어갔는데 들어가자마자 많이 기다리시지 않으셨냐고 물어보시면서 안내를 해주셨어요. 주문을 받을 때에도 엄청 친절하게 응대해주셔서 좋았습니다!생각보다 받은 햄버거는 크지 않았어요. 맥도날드 일반 햄버거 정도의 크기였습니다. 아보카도의 경우 따로 소스가 안들어가있거나 소금간 같은 거만 되어있는거 같아요. 먹었을 때 고기 패티 맛이 크게 느껴집니다. 패티는 고소하고 육즙이 느껴져서 좋았어요. 아보카도의 부드러운 식감과 고기패티, 토마토의 상큼한 맛이 어우러지는 담백한 맛의 햄버거였습니다.베이컨 치즈 햄버거의 경우 베이컨의 짭짤한 향이 느껴지는 맛이었고 머스타드 맛이 났습니다. 좀 더 자극적인 맛을 좋아하신다면 이걸 추천합니다.치폴레 포테이토는 위에 할라피뇨가 뿌려져있고 소스가 살짝 매콤합니다. 느끼하지 않아서 좋아요. 감자튀김은 바삭바삭해요햄버거가 작아서 배 안부를줄 알았는데 은근 배가 부릅니다. 그래도 평소에 잘 드시는 분들은 하나 먹고 배 안찰 수도 있을 거 같아요!!        ",(긍정 확률 : 0.74) 긍정,긍정,0.74
