상가업소번호,가게명,리뷰,evaluation,sentiment,persent
3304,히노키공방,고등어 미소 조림이 진짜 진짜 맛있습니다 완전 감칠맛 가득한 지인한 간장? 느낌인데 완전 밥도둑,(긍정 확률 : 0.98) 긍정,긍정,0.98
3304,히노키공방,뜨끈한 김치나베카츠 정식 주문했어요. 간이 살짝 센 편이지만 끌리는 맛이에요. 두툼한 돈카츠를 먹고나니 든든해서 좋았어요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
3304,히노키공방,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3304,히노키공방,☺️👍🏻,(긍정 확률 : 0.97) 긍정,긍정,0.97
3304,히노키공방,아나고 텐동 맛있는 타레소스가 발라진 겉바속촉 장어튀김덮밥 맛있게 잘 먹고 갑니다~~,(긍정 확률 : 0.98) 긍정,긍정,0.98
3304,히노키공방,맛있고 깨끗한 곳. 매일가고파요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3304,히노키공방,맛있어요☺️,(긍정 확률 : 0.98) 긍정,긍정,0.98
3304,히노키공방,오늘은 비가 와서 웨팅없이 바로. ㅋㅋ 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,매주 포장해서 먹음 ㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,오랫만에 방문했는데 맛있게 잘 먹고 왔습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,포장했는데 포장도 깔끔하고 맛도 좋아요~ 매장에서 못먹을때는 포장하는 것도 좋은 것 같아용,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,또떡 1인분 포장이 되다니.. 이제 갈릭 감튀도 포장이 되다니... 너무 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,.,(긍정 확률 : 0.96) 긍정,긍정,0.96
3305,또보겠지떡볶이집 신촌히어로점,여기 즉떡먹어보면 다른곳 못먹음,(긍정 확률 : 0.92) 긍정,긍정,0.92
3305,또보겠지떡볶이집 신촌히어로점,오랜만에 다른 지점으로 또보겠지 방문 했어요. 역시 맛있는 만큼 웨이팅도 있었고 여자 직원분 얼마 안되신지 몰라도 고객이 궁금한걸 물어보면 그냥 기다리라고만 하고 하시고 싶은 말만 하시네요. ㅋㅋㅋㅋ 다른 지점으로 또보겠지 가세요. 그리고 원래 오뎅이 얇앗는뎈ㅋㅋㅋ 이제 아예 조져지는듯 ………. 오뎅맛이 하나도 안느껴져요…. 물가가 많이 올라서 그런가 전반적으로 양이 줄어든 느낌이예요 ㅋㅋㅋㅋ 날치알 볶음밥은 원래 너무 맛집이라 ㅋㅋㅋ 떡볶이 이후 볶음밥에 치즈 사리 추가해서 꼭 드세요. 🙏,(긍정 확률 : 0.97) 긍정,긍정,0.97
3305,또보겠지떡볶이집 신촌히어로점,맛있어요👍,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,친절하고 맛있어요!! 일 잘하심!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,떡볶이의 진리 맛집을 소개햡니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,너어어무 맛있어요!!  담엔 에코백 챙겨야겠어요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,떡볶이 감튀 맛집~~,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,🙂,(긍정 확률 : 0.97) 긍정,긍정,0.97
3305,또보겠지떡볶이집 신촌히어로점,매번 웨이팅있지만 신촌 떡볶이 중엔 맛있어요 (타지에서 찾아올 정도는 아니지만..!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,여기 감튀는 알아주죠✨,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,임산부배려석 예약하고 갔습니다 둘찌임신중이라 떡볶이 너무 먹구 싶어서 갔는데 사리에 음료도 주시네요!서비스 체고..,(긍정 확률 : 0.95) 긍정,긍정,0.95
3305,또보겠지떡볶이집 신촌히어로점,즉석떡뽁이 맛집이에요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,또보겠지는 늘 한결같지 직원 친절해요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛나요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,솔직히 가격도 싼 편은 아니고 양도 적지만 ㅠㅠ 너무너무 맛있어요.. 또떡 사랑훼,(긍정 확률 : 0.97) 긍정,긍정,0.97
3305,또보겠지떡볶이집 신촌히어로점,떡볶이도 맛있고 양념도 맛있고 깻잎이 들어가서 향도 좋아요 적당히 매콤해서 딱입니다 감자튀김도 너무 맛있습니다 갈릭향이 진해서 더 좋아요 볶음밥도 마찬가지로 맛있습니다 필수 코스입니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,양도 많고 직원분들도 너무 친절하세요 !!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,즉석 떡볶이 맛있어요 ㅎㅎ 매장도 넓고 치즈 감자튀김 독보적으로 맛있네용 🤍 알바생 분들도 열정넘치고 ㅋㅋㅋ 앞치마도 귀여워요 🐰,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,오랜만에 먹었는데 맛있었어요 추억의 맛ㅠㅠ신촌하면 또보겠지 먼저 떠올라요ㅎㅎ 버갈이랑 볶음밥은 필수,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,볶음밥은 넷이서 네개 필수!!! 버터갈릭감자튀김은 넷이서 두개 필수!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,"몇년 단골이에요! 언제먹어도 늘 맛있고, 사장님도 엄청 친절하세요!!  광복절이라 태극기를 꽂아주신건지 임산부 애국자라 꽂아주신건지 모르겠지만ㅎㅎ 암튼 여기 정말 최고에요!! 저는 또보겠지는 신촌히어로점만 갑니다~~~ 임산부 배려석도 정말 사장님의배려와 센스가 있었기에 가능한거죠.. 쉽지 않은 선택이셨을텐데 정말 또보겠지떡볶이 신촌히어로점 강추해요!!!❤️",(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,임산부 배려석이 있어 예약하고 방문했어요!  또떡은 항상 웨이팅이 있어 가기 전에 망설여지는데  웨이팅 없이 예약하고 갈 수 있어서 너무 좋았습니다.  사장님 배려와 친절에 너무 감사드려요ㅠㅠ  직원분들도 다 친절하셔서 기분 좋게 식사하고 나왔습니다! 애국자라며 저렇게 태극기도 꽂아주셨어요! ㅋㅋ 사장님 음식퀄리티 신경 쓰시는 모습도 너무 인상 깊었습니다~! 덕분에 너무 맛있게 먹고 왔어요^^  다음에도 또 신촌점 방문할게요~ 오래오래 장사해주세요! 사리랑 음료 서비스도 너무 잘먹었습니다:)),(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요!!!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,적당히 매콤하고 떡볶이 맛있어요!! 그리고 빠다갈릭 감튀는 정말 추천입니다!!!!! 완전 맛나요!!!! 근데 가격대비 양은 조금 적은듯해요 ㅋㅋ 라면 사리 기본이 반개라고해서 추가했는데 추가한 라면사리도 반개 분량인 것 같더라고요.. 하하,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,항상 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,진짜 매번 느끼지만 정말 맛있어요. 마지막에 볶음밥까지 먹으면 그냥 이곳이 천국~ :)  잘 먹었습니다~,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,내부가 넓어 좋았어요. 맛있게 잘먹었습니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,종종 생각나는 곳이예요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,"집에서 어묵한장,소세지,라면하나 더 넣었더니 엄청푸짐! 볶음밥도 간이 세지만 맛났어요!",(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,포장을 잘 해주셔서 조리하기가 편했습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,또보겠지는 말해뭐해요ㅎㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,어제 배 터지게 먹었는데 오늘 또 먹고 싶을 정도로 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,6년전에 좁고 대기많을 때부터 남친이랑 다녔는데 이제 남친은 남편되고 뱃속에 아기도 있어서 임산부 서비스도 받고 잘 먹고 갑니다 :),(긍정 확률 : 0.93) 긍정,긍정,0.93
3305,또보겠지떡볶이집 신촌히어로점,양이 눈에 띄게 작아졌네요ㄷㄷ 이 지점만 그런건지 다른곳도 적어진건지...,(부정 확률 : 0.65) 부정,부정,0.65
3305,또보겠지떡볶이집 신촌히어로점,맛있는데 밥하나에 치즈하나만 볶아도 6000원이라‥ㅎㅎ 밥은 하나만 볶아요~^^;;;,(긍정 확률 : 0.97) 긍정,긍정,0.97
3305,또보겠지떡볶이집 신촌히어로점,또떡-버갈-날치치 기본코스로 오랜만에 맛있게 먹고 갑니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,임산부라 예약하고 방문했는데 자리도 핑크색에 사리+음료수 추가까지 서비스로 해주시다니.. 너무 감동이에요 🥹👍🏻 다른 지점만 가다가 신촌점은 처음왔는데 남편과 다음에 또 신촌점으로만 가자고 얘기했어요~~ 또떡은 항상 맛있고 버갈은 말하자면 입아파요 ㅎㅎ 사장님 복받으세요 💝,(긍정 확률 : 0.96) 긍정,긍정,0.96
3305,또보겠지떡볶이집 신촌히어로점,역시 또떡! 포장해서는 처음 먹는데 너무 맛있어요!!!! 다음에 또 먹을게요~!! 직원분들도 다 친절해서 기분 좋았어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛나요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛은 있는데 양도 적고 비싸요.ㅜㅜ,(부정 확률 : 0.94) 부정,부정,0.94
3305,또보겠지떡볶이집 신촌히어로점,아주 좋아요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
3305,또보겠지떡볶이집 신촌히어로점,넘 맛있어요!! 감자튀김 최고에용ㅎㅎㅎ 직원분들도 친절하시구 다음에 또 방문할게요:),(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,떡볶이 진짜 맛있고 양도 푸짐해요~ 특히 감자튀김은 꼭 드셔야 합니다 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요~,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,신상(?) 감튀도 너무 맛있었어요 즉떡 원탑은 역시 또보게찌…,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,나는 진심으로 또떡 볶음밥과 결혼 할 수 있을 것 같다 볶음밥이 정말 미쳤다 여기 와서 볶음밥 안먹는건 인생을 손해보는 것이다 버갈만 먹어봤는데 달콤베이컨 감자튀김도 맛있었다 그치만 버갈도 계속 생각났어서 다음에는 두 개 다 시킬 것 같다 둘이서는 오면 안되고 적어도 셋 이상이서 와서 무조건 볶음밥을 볶아먹자 많이 볶아라 맛은 대박이지만 양이 좀 적다 직원분도 친절하시고 볶음밥도 맛있는 집 재방문의사 완전있음!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
3305,또보겠지떡볶이집 신촌히어로점,개인의 취향이 있겠지만 개인적으로 청년다방이 더 낫네요.,(부정 확률 : 0.56) 부정,부정,0.56
3305,또보겠지떡볶이집 신촌히어로점,정말 맛있어요~~,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,임산부 예약으로 인원때문에 약간의 착오는.있었으나 사장님의 발빠른 대처능력으로 6명이 잘 앉아서 맛있는 식사를 하게되었어요! 사장님 감사합니다 :> 임산부 배려석 그리고 사장님의 서비스 너무 감사합니다♡ 몇년만에 와서 몰랐는데 확장이전하셨더라구요 사장님 더더 대박나시길 ㅎ.ㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,너무 맛있어요^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,믿고 먹는 또보겠지~ 신촌점은 공간이 넉넉하니 굿굿~ 버갈에 맥주 한잔도 함께~ 버갈 양이 살짝 줄어들어서 아쉬웠어요. 추가 주문하려다 오늘은 여기 까지만 .. 담에 또 와야징 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,맛있어요 버갈짱,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,임산부 배려석이 있어서 너무 감사했습니다. 추억의 또떡! 너무너무 맛있게 잘먹었습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
3305,또보겠지떡볶이집 신촌히어로점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3306,탕화쿵부,마라 마라탕 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3306,탕화쿵부,굳,(긍정 확률 : 0.95) 긍정,긍정,0.95
3306,탕화쿵부,맛있어요!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3306,탕화쿵부,고수가 없어요,(부정 확률 : 0.94) 부정,부정,0.94
3306,탕화쿵부,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
3307,피망과토마토,사랑합니다❤️,(긍정 확률 : 0.98) 긍정,긍정,0.98
3307,피망과토마토,여기 떡꼬치 중독되면 대체품이 없음.. 맨날 먹으러 가네.....,(긍정 확률 : 0.51) 긍정,긍정,0.51
3307,피망과토마토,힘들때마다 언제나 오고싶은 곳:) 안주도 맥주도 너무 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3307,피망과토마토,맥주집 중 최고라고 자부할 수 있습니다. 음악 분위기 맥주 다 최고!,(긍정 확률 : 0.98) 긍정,긍정,0.98
3307,피망과토마토,고앵이들 사랑해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
3307,피망과토마토,고양이가 넘 귀엽고 맥주 종류가 많아서 좋아요. 잔잔한 재즈 노래가 나오는 만화카페(?)에서 술 먹는 느낌이라 분위기가 좋았어요.,(긍정 확률 : 0.98) 긍정,긍정,0.98
3307,피망과토마토,"신촌에서 항상 가고싶은 공간. 멋진 맥주도 많고, 음악도 정말 좋다. 오기만 해도 행복해짐♡",(긍정 확률 : 0.98) 긍정,긍정,0.98
3307,피망과토마토,시크릿 메뉴가 있고 고양이가귀여워요(플래쉬 터져서서 미안),(긍정 확률 : 0.89) 긍정,긍정,0.89
